time,open,high,low,close,volume
2025-03-13 12:00:00,1135.64,1137.92,1134.75,1137.05,1425
2025-03-13 16:00:00,1135.76,1137.83,1134.99,1136.60,4704
2025-03-13 20:00:00,1139.31,1141.52,1136.42,1138.87,1157
2025-03-14 00:00:00,1140.22,1142.52,1137.88,1140.38,3842
2025-03-14 04:00:00,1138.10,1140.30,1136.07,1139.14,1101
2025-03-14 08:00:00,1137.85,1141.36,1134.77,1139.80,4100
2025-03-14 12:00:00,1140.31,1141.70,1136.85,1140.35,1600
2025-03-14 16:00:00,1140.88,1142.95,1137.77,1142.25,4621
2025-03-14 20:00:00,1139.00,1141.27,1136.29,1139.45,4655
2025-03-15 00:00:00,1139.89,1142.61,1137.09,1138.05,1438
2025-03-15 04:00:00,1138.18,1140.53,1134.43,1137.48,4720
2025-03-15 08:00:00,1138.76,1141.49,1135.02,1137.80,1336
2025-03-15 12:00:00,1140.85,1144.09,1139.13,1140.01,4268
2025-03-15 16:00:00,1138.00,1140.26,1134.94,1136.94,3710
2025-03-15 20:00:00,1137.34,1140.52,1134.22,1137.67,4958
2025-03-16 00:00:00,1137.14,1139.20,1134.47,1137.33,1902
2025-03-16 04:00:00,1137.48,1139.14,1135.80,1137.26,2069
2025-03-16 08:00:00,1139.93,1141.77,1138.88,1139.93,4392
2025-03-16 12:00:00,1138.50,1140.75,1137.44,1138.20,1262
2025-03-16 16:00:00,1138.83,1141.84,1134.08,1137.45,1620
2025-03-16 20:00:00,1139.43,1139.96,1137.14,1137.79,3558
2025-03-17 00:00:00,1140.09,1142.91,1136.29,1138.41,971
2025-03-17 04:00:00,1139.02,1141.58,1137.28,1138.95,3812
2025-03-17 08:00:00,1139.70,1143.64,1137.17,1140.29,2440
2025-03-17 12:00:00,1137.83,1140.04,1135.65,1138.34,886
2025-03-17 16:00:00,1143.36,1145.32,1139.68,1141.50,3550
2025-03-17 20:00:00,1144.61,1147.32,1141.66,1145.23,841
2025-03-18 00:00:00,1146.57,1149.54,1142.61,1144.65,624
2025-03-18 04:00:00,1148.62,1151.58,1144.38,1147.86,2245
2025-03-18 08:00:00,1146.12,1148.87,1144.09,1147.50,4265
2025-03-18 12:00:00,1144.61,1148.27,1142.30,1145.88,2957
2025-03-18 16:00:00,1150.18,1150.80,1147.90,1149.63,1487
2025-03-18 20:00:00,1149.34,1149.86,1147.17,1148.58,1610
2025-03-19 00:00:00,1150.06,1151.15,1147.40,1149.39,3989
2025-03-19 04:00:00,1148.86,1150.95,1144.78,1148.27,1218
2025-03-19 08:00:00,1146.66,1149.14,1143.88,1148.17,2151
2025-03-19 12:00:00,1145.03,1148.42,1142.06,1146.35,1439
2025-03-19 16:00:00,1147.19,1149.48,1144.38,1148.94,3405
2025-03-19 20:00:00,1150.39,1151.98,1149.09,1150.97,1876
2025-03-20 00:00:00,1154.55,1156.10,1152.37,1154.22,3506
2025-03-20 04:00:00,1153.30,1155.55,1148.36,1151.74,3296
